CARACTERÍSTICAS ESCOLA CÓDIGO DA ENTIDADE,NOME DA ENTIDADE,SIGLA DA UF,MUNICÍPIO,DEPENDÊNCIA ADMINISTRATIVA,LOCALIZAÇÃO,NÚMERO DE ALUNOS NO CENSO,PORTE DA ESCOLA,NÚMERO DE PARTICIPANTES NO ENEM,TAXA DE PARTICPAÇÃO,NÚMERO DE PARTICIPANTES COM NECESSIDADES ESPECIAIS,INDICADORES INDICADOR DE PERMANENCIA NA ESCOLA,INDICADOR NÍVEL SOCIOECONÔMICO,FAIXA - INDICADOR DE FORMAÇÃO DOCENTE,INDICADOR DE FORMAÇÃO DOCENTE,TAXA DE APROVAÇÃO,TAXA DE REPROVAÇÃO,TAXA DE ABANDONO,DESEMPENHO  CIÊNCIAS DA NATUREZA E SUAS TECNOLOGIAS MÉDIA DOS 30 MELHORES ALUNOS DA ESCOLA,MÉDIA,Percentual alunos NÍVEL 1,Percentual alunos NÍVEL 2,Percentual alunos NÍVEL 3,Percentual alunos NÍVEL 4,Percentual alunos NÍVEL 5
2.6055562E7,CENTRO EDUCACIONAL PROFª MARILENE FRANCA,PE,CARUARU,Privada,Urbana,14.0,De 1 a 30 alunos,10.0,71.42857142857143,0.0,80% ou mais,Médio,Até 50%,8.8,100.0,0.0,0.0,,570.9399999999999,10.0,20.0,60.0,10.0,0.0
2.605566E7,DIMENSAO COL E CURSO GENTE INOCENTE LTDA,PE,CARUARU,Privada,Urbana,45.0,De 31 a 60 alunos,40.0,88.88888888888889,0.0,De 60% a 80%,Médio Alto,Até 50%,48.0,93.9,0.7,5.4,517.4699999999999,489.9375,30.0,55.00000000000001,15.0,0.0,0.0
2.6055686E7,COLEGIO ALTERNATIVO DE CARUARU,PE,CARUARU,Privada,Urbana,80.0,De 61 a 90 alunos,69.0,86.25,0.0,De 60% a 80%,Médio Alto,Maior que 50%,63.9,91.2,8.8,0.0,559.4566666666667,504.0753623188405,20.28985507246377,55.072463768115945,24.637681159420293,0.0,0.0
2.6151987E7,CENTRO DE ATIV JOSE R DA C QUEIROZ SESI,PE,CARUARU,Privada,Urbana,109.0,Mais que 90 alunos,94.0,86.23853211009175,0.0,80% ou mais,Médio Alto,Até 50%,44.7,96.5,2.6,0.9,567.5400000000001,498.4702127659574,24.46808510638298,55.319148936170215,20.212765957446805,0.0,0.0
2.6166186E7,COLEGIO CONTATO,PE,CARUARU,Privada,Urbana,26.0,De 1 a 30 alunos,18.0,69.23076923076923,0.0,De 60% a 80%,Alto,Maior que 50%,58.3,98.8,1.2,0.0,,562.338888888889,5.555555555555555,27.77777777777778,50.0,16.666666666666664,0.0
2.6184419E7,ESCOLA CRIATIVA INFORMATICA,PE,CARUARU,Privada,Urbana,89.0,De 61 a 90 alunos,68.0,76.40449438202246,0.0,De 40% a 60%,Médio Alto,Até 50%,39.2,96.7,2.2,1.1,559.0866666666666,497.3602941176471,23.52941176470588,51.470588235294116,25.0,0.0,0.0
2.6441713E7,EXATO COLEGIO E CURSO CARUARU LTDA,PE,CARUARU,Privada,Urbana,59.0,De 31 a 60 alunos,53.0,89.83050847457628,0.0,De 60% a 80%,Médio Alto,Maior que 50%,55.2,97.4,2.6,0.0,539.4366666666667,493.4226415094339,28.30188679245283,49.056603773584904,22.641509433962266,0.0,0.0
2.6098482E7,ESCOLA DE REFERENCIA EM ENSINO MEDIO MENDO SAMPAIO,PE,CATENDE,Estadual,Urbana,189.0,Mais que 90 alunos,156.0,82.53968253968253,0.0,80% ou mais,Médio Baixo,Maior que 50%,61.4,95.3,4.7,0.0,549.5233333333333,453.3173076923077,57.05128205128205,33.97435897435898,8.974358974358974,0.0,0.0
2.6009315E7,ESCOLA DE REFERENCIA EM ENSINO MEDIO PROF MANOEL JOAQUIM LEITE,PE,CEDRO,Estadual,Urbana,93.0,Mais que 90 alunos,66.0,70.96774193548387,0.0,De 60% a 80%,Baixo,Até 50%,41.2,99.2,0.8,0.0,488.37,439.4287878787879,62.121212121212125,36.36363636363637,1.5151515151515151,0.0,0.0
2.608841E7,ESCOLA DE REFERENCIA EM ENSINO MEDIO ANTONIO CORREIA DE OLIVEIRA ANDRADE,PE,CONDADO,Estadual,Urbana,155.0,Mais que 90 alunos,125.0,80.64516129032258,0.0,80% ou mais,Médio Baixo,Até 50%,47.4,94.4,5.6,0.0,525.4966666666667,452.98159999999996,48.0,45.6,6.4,0.0,0.0
2.6074907E7,ESCOLA DE REFERENCIA EM ENSINO MEDIO AUGUSTO LUCIO DA SILVA,PE,CORRENTES,Estadual,Urbana,74.0,De 61 a 90 alunos,51.0,68.91891891891892,0.0,80% ou mais,Baixo,Até 50%,50.0,93.8,3.8,2.4,517.84,474.6803921568627,39.21568627450981,50.98039215686274,9.803921568627452,0.0,0.0
2.6098822E7,ESCOLA DE REFERENCIA EM ENSINO MEDIO PROFESSORA ABIGAIL GUERRA,PE,CORTES,Estadual,Urbana,140.0,Mais que 90 alunos,76.0,54.285714285714285,0.0,80% ou mais,Médio Baixo,Até 50%,46.1,91.1,5.8,3.1,493.2533333333334,439.2,68.42105263157895,27.631578947368425,3.9473684210526314,0.0,0.0
2.6067803E7,ESCOLA DE REFERENCIA EM ENSINO MEDIO MANOEL GONCALVES DE LIMA,PE,CUMARU,Estadual,Urbana,169.0,Mais que 90 alunos,90.0,53.25443786982249,0.0,80% ou mais,Médio Baixo,Até 50%,45.1,96.1,3.3,0.6,540.07,465.86777777777775,45.55555555555556,45.55555555555556,8.88888888888889,0.0,0.0
2.6084201E7,ESCOLA DE REFERENCIA EM ENSINO MEDIO PROFESSORA MARIA DE LOURDES TEMPORAL,PE,CUPIRA,Estadual,Urbana,90.0,De 61 a 90 alunos,84.0,93.33333333333333,0.0,80% ou mais,Médio Baixo,Até 50%,47.0,90.3,9.7,0.0,557.7800000000001,479.2440476190477,38.095238095238095,44.047619047619044,15.476190476190476,2.380952380952381,0.0
2.6083817E7,EDUCANDARIO SARAH KALLEY,PE,CUPIRA,Privada,Urbana,20.0,De 1 a 30 alunos,20.0,100.0,0.0,80% ou mais,Médio Baixo,Até 50%,16.7,92.7,2.4,4.9,,449.86499999999995,45.0,55.00000000000001,0.0,0.0,0.0
2.6026627E7,ESCOLA DE REFERENCIA EM ENSINO MEDIO JOSE PEREIRA BURGOS,PE,CUSTODIA,Estadual,Urbana,132.0,Mais que 90 alunos,111.0,84.0909090909091,0.0,80% ou mais,Médio Baixo,Até 50%,47.0,79.8,19.7,0.5,559.0566666666667,480.5837837837838,29.72972972972973,53.153153153153156,17.117117117117118,0.0,0.0
2.6033356E7,ESCOLA DE REFERENCIA EM ENSINO MEDIO SENADOR NILO COELHO,PE,DORMENTES,Estadual,Urbana,149.0,Mais que 90 alunos,103.0,69.12751677852349,1.0,80% ou mais,Baixo,Até 50%,34.0,98.5,1.5,0.0,542.9833333333333,469.8864077669903,41.74757281553398,47.57281553398058,10.679611650485436,0.0,0.0
2.609892E7,ESCOLA TECNICA ESTADUAL LUIZ DIAS LINS,PE,ESCADA,Estadual,Urbana,67.0,De 61 a 90 alunos,53.0,79.1044776119403,0.0,80% ou mais,Médio,Maior que 50%,71.8,93.9,6.1,0.0,514.4966666666667,471.14716981132074,35.84905660377358,56.60377358490566,7.547169811320755,0.0,0.0
2.616941E7,APLICACAO COLEGIO E CURSO,PE,ESCADA,Privada,Urbana,46.0,De 31 a 60 alunos,29.0,63.04347826086957,0.0,De 60% a 80%,Médio Alto,Até 50%,45.9,100.0,0.0,0.0,,462.0206896551724,37.93103448275862,55.172413793103445,6.896551724137931,0.0,0.0
2.6003066E7,ESCOLA DE REFERENCIA EM ENSINO MEDIO BARAO DE EXU,PE,EXU,Estadual,Urbana,121.0,Mais que 90 alunos,100.0,82.64462809917356,0.0,80% ou mais,Baixo,Até 50%,37.8,95.9,4.1,0.0,551.48,477.818,38.0,51.0,11.0,0.0,0.0
2.6003821E7,ESCOLA NELSON ARAUJO,PE,EXU,Estadual,Urbana,38.0,De 31 a 60 alunos,26.0,68.42105263157895,0.0,80% ou mais,Médio Baixo,Maior que 50%,50.5,87.6,1.6,10.8,,453.93461538461537,50.0,42.30769230769231,7.6923076923076925,0.0,0.0
2.6068427E7,ESCOLA DE REFERENCIA EM ENSINO MEDIO PROFESSORA MARILENE CHAVES DE SANTANA,PE,FEIRA NOVA,Estadual,Urbana,191.0,Mais que 90 alunos,128.0,67.01570680628272,0.0,80% ou mais,Médio Baixo,Maior que 50%,51.9,96.6,3.4,0.0,558.7666666666667,470.859375,42.1875,44.53125,12.5,0.78125,0.0
2.6088606E7,ESCOLA DE REFERENCIA EM ENSINO MEDIO EMILIANO PEREIRA BORGES,PE,FERREIROS,Estadual,Urbana,90.0,De 61 a 90 alunos,57.0,63.33333333333333,0.0,80% ou mais,Médio Baixo,Até 50%,45.0,96.4,1.4,2.2,490.35333333333335,451.880701754386,52.63157894736842,43.859649122807014,3.508771929824561,0.0,0.0
2.601654E7,ESCOLA DE REFERENCIA EM ENSINO MEDIO AIRES GAMA,PE,FLORES,Estadual,Urbana,98.0,Mais que 90 alunos,71.0,72.44897959183673,0.0,De 60% a 80%,Médio Baixo,Maior que 50%,52.6,91.8,8.2,0.0,516.0933333333334,461.4211267605634,50.70422535211267,39.436619718309856,9.859154929577464,0.0,0.0
2.6040948E7,ESCOLA DE REFERENCIA EM ENSINO MEDIO CAP NESTOR VALGUEIRO DE CARVALHO,PE,FLORESTA,Estadual,Urbana,144.0,Mais que 90 alunos,117.0,81.25,1.0,80% ou mais,Médio Baixo,Até 50%,44.2,96.9,3.1,0.0,537.1466666666666,464.1333333333334,44.44444444444444,47.863247863247864,7.6923076923076925,0.0,0.0
2.60412E7,ESCOLA TRES MARIAS,PE,FLORESTA,Estadual,Urbana,30.0,De 1 a 30 alunos,16.0,53.333333333333336,0.0,De 20% a 40%,Médio Baixo,Até 50%,25.0,92.0,8.0,0.0,,486.05625,37.5,43.75,18.75,0.0,0.0
2.6323613E7,CAMPUS FLORESTA - IF SERTAO PE,PE,FLORESTA,Federal,Urbana,57.0,De 31 a 60 alunos,51.0,89.47368421052632,0.0,80% ou mais,Médio,Maior que 50%,86.7,70.9,28.8,0.3,558.5033333333333,518.4254901960784,11.76470588235294,54.90196078431373,33.33333333333333,0.0,0.0
2.606353E7,ESCOLA DE REFERENCIA EM ENSINO MEDIO SAO JOSE,PE,FREI MIGUELINHO,Estadual,Urbana,48.0,De 31 a 60 alunos,30.0,62.5,0.0,80% ou mais,Médio Baixo,Até 50%,36.6,93.3,6.7,0.0,450.4733333333333,450.47333333333336,53.333333333333336,36.666666666666664,10.0,0.0,0.0
2.6075385E7,ESCOLA DE REFERENCIA EM ENSINO MEDIO FRANCISCO MADEIROS,PE,GARANHUNS,Estadual,Urbana,122.0,Mais que 90 alunos,77.0,63.114754098360656,0.0,80% ou mais,Médio Baixo,Maior que 50%,53.3,86.3,7.9,5.8,515.5166666666667,464.2987012987013,42.857142857142854,51.94805194805194,5.194805194805195,0.0,0.0
2.6075687E7,ESCOLA DE REFERENCIA EM ENSINO MEDIO DOM JOAO DA MATA AMARAL,PE,GARANHUNS,Estadual,Urbana,196.0,Mais que 90 alunos,128.0,65.3061224489796,0.0,80% ou mais,Médio,Até 50%,48.5,89.3,7.0,3.7,549.3166666666667,473.70781250000005,34.375,56.25,9.375,0.0,0.0
2.6075768E7,ESCOLA HENRIQUE DIAS ENSINO FUNDAMENTAL E MEDIO,PE,GARANHUNS,Estadual,Urbana,75.0,De 61 a 90 alunos,54.0,72.0,0.0,De 20% a 40%,Médio Baixo,Até 50%,25.0,91.5,7.1,1.4,516.47,467.78888888888883,40.74074074074074,46.2962962962963,12.962962962962962,0.0,0.0
2.6075903E7,ESCOLA DE REFERENCIA EM ENSINO MEDIO PROFESSOR JERONIMO GUEIROS,PE,GARANHUNS,Estadual,Urbana,96.0,Mais que 90 alunos,78.0,81.25,0.0,80% ou mais,Médio Baixo,Até 50%,42.9,87.3,12.7,0.0,516.0833333333334,456.5705128205128,50.0,46.15384615384615,3.8461538461538463,0.0,0.0
2.607592E7,ESC PROF ELVIRA VIANA ENSINO FUNDAMENTAL E MEDIO,PE,GARANHUNS,Estadual,Urbana,60.0,De 31 a 60 alunos,30.0,50.0,0.0,De 40% a 60%,Médio,Maior que 50%,56.0,80.5,4.7,14.8,465.94666666666666,465.9466666666667,33.33333333333333,56.666666666666664,10.0,0.0,0.0
2.607597E7,ESCOLA SAO CRISTOVAO,PE,GARANHUNS,Estadual,Urbana,23.0,De 1 a 30 alunos,15.0,65.21739130434783,0.0,80% ou mais,Médio Baixo,Maior que 50%,55.8,91.8,4.5,3.7,,442.3666666666667,60.0,40.0,0.0,0.0,0.0
2.6076357E7,ESCOLA INSTITUTO PRESBITERIANO DE HELIOPOLIS,PE,GARANHUNS,Estadual,Urbana,107.0,Mais que 90 alunos,76.0,71.02803738317756,0.0,De 40% a 60%,Médio Baixo,Maior que 50%,54.2,84.8,12.0,3.2,505.5266666666667,448.07894736842104,53.94736842105263,40.78947368421053,5.263157894736842,0.0,0.0
2.613223E7,ESC APLICACAO PROFA IVONITA ALVES GUERRA,PE,GARANHUNS,Estadual,Urbana,66.0,De 61 a 90 alunos,62.0,93.93939393939394,0.0,80% ou mais,Médio Alto,Maior que 50%,52.0,98.7,1.3,0.0,583.23,531.9451612903225,11.29032258064516,48.38709677419355,40.32258064516129,0.0,0.0
2.6178702E7,ESCOLA DE REFERENCIA EM ENSINO MEDIO DE GARANHUNS,PE,GARANHUNS,Estadual,Urbana,231.0,Mais que 90 alunos,217.0,93.93939393939394,0.0,80% ou mais,Médio,Maior que 50%,54.1,95.9,4.1,0.0,586.0,490.7843317972351,25.806451612903224,59.44700460829493,14.285714285714285,0.4608294930875576,0.0
2.6075431E7,COLEGIO DIOCESANO DE GARANHUNS,PE,GARANHUNS,Privada,Urbana,71.0,De 61 a 90 alunos,64.0,90.14084507042254,0.0,80% ou mais,Alto,Maior que 50%,51.4,97.5,2.5,0.0,561.7966666666667,503.8859375,18.75,53.125,28.125,0.0,0.0
2.607544E7,COLEGIO PRESBITERIANO 15 DE NOVEMBRO,PE,GARANHUNS,Privada,Urbana,135.0,Mais que 90 alunos,123.0,91.11111111111111,0.0,80% ou mais,Alto,Maior que 50%,54.1,88.1,11.9,0.0,620.3633333333333,538.3869918699188,8.130081300813007,43.08943089430895,46.34146341463415,2.4390243902439024,0.0
2.6075458E7,COLEGIO MONS ADELMAR DA MOTA VALENCA,PE,GARANHUNS,Privada,Urbana,34.0,De 31 a 60 alunos,32.0,94.11764705882352,0.0,80% ou mais,Alto,Maior que 50%,67.3,94.1,5.2,0.7,511.0566666666667,502.83750000000003,21.875,53.125,25.0,0.0,0.0
2.6075474E7,COLEGIO SANTA SOFIA,PE,GARANHUNS,Privada,Urbana,82.0,De 61 a 90 alunos,75.0,91.46341463414635,0.0,80% ou mais,Muito Alto,Maior que 50%,51.7,98.5,1.1,0.4,595.8333333333334,532.1320000000001,13.333333333333334,53.333333333333336,28.000000000000004,5.333333333333334,0.0
2.609357E7,ESCOLA DE REFERENCIA EM ENSINO MEDIO PROF BARROS GUIMARAES,PE,GLORIA DO GOITA,Estadual,Urbana,143.0,Mais que 90 alunos,131.0,91.6083916083916,0.0,80% ou mais,Médio Baixo,Maior que 50%,55.1,99.0,1.0,0.0,553.66,472.87954545454545,39.69465648854962,49.61832061068702,10.687022900763358,0.0,0.0
2.6093537E7,COLEGIO CENECISTA DOM MIGUEL DE LIMA VALVERDE,PE,GLORIA DO GOITA,Privada,Urbana,14.0,De 1 a 30 alunos,12.0,85.71428571428571,0.0,De 60% a 80%,Médio Baixo,Até 50%,41.7,100.0,0.0,0.0,,483.8416666666667,33.33333333333333,58.333333333333336,8.333333333333332,0.0,0.0
2.6088851E7,ESCOLA DE REFERENCIA EM ENSINO MEDIO AUGUSTO GONDIM,PE,GOIANA,Estadual,Urbana,175.0,Mais que 90 alunos,153.0,87.42857142857143,0.0,80% ou mais,Médio Baixo,Até 50%,31.0,90.8,9.2,0.0,523.4166666666666,449.40457516339865,52.94117647058824,43.790849673202615,3.2679738562091507,0.0,0.0
2.6089238E7,ESCOLA CEL JOSE PINTO DE ABREU,PE,GOIANA,Estadual,Urbana,27.0,De 1 a 30 alunos,15.0,55.55555555555556,0.0,De 60% a 80%,Médio,Maior que 50%,51.9,83.2,6.5,10.3,,442.3666666666667,46.666666666666664,53.333333333333336,0.0,0.0,0.0
2.6089424E7,ESCOLA DE REFERENCIA EM ENSINO MEDIO FREI CAMPO MAYOR,PE,GOIANA,Estadual,Urbana,98.0,Mais que 90 alunos,51.0,52.04081632653062,0.0,80% ou mais,Médio Baixo,Maior que 50%,54.5,96.4,3.6,0.0,478.3766666666667,442.8137254901961,58.82352941176471,37.254901960784316,3.9215686274509802,0.0,0.0
2.6525798E7,ESCOLA TECNICA ADERICO ALVES DE VASCONCELOS,PE,GOIANA,Estadual,Urbana,149.0,Mais que 90 alunos,142.0,95.30201342281879,0.0,De 60% a 80%,Médio,Maior que 50%,70.0,92.9,6.9,0.2,580.34,491.53521126760563,30.28169014084507,48.59154929577465,21.12676056338028,0.0,0.0
2.6088827E7,COLEGIO DA SAGRADA FAMILIA,PE,GOIANA,Privada,Urbana,34.0,De 31 a 60 alunos,28.0,82.35294117647058,1.0,De 60% a 80%,Alto,Maior que 50%,57.9,98.9,1.1,0.0,,511.5678571428571,10.714285714285714,60.71428571428571,28.57142857142857,0.0,0.0
2.6089092E7,COLEGIO SANTA EMILIA DE RODAT,PE,GOIANA,Privada,Urbana,20.0,De 1 a 30 alunos,15.0,75.0,0.0,De 60% a 80%,Médio Alto,Maior que 50%,57.1,94.3,5.7,0.0,,487.8466666666667,26.666666666666668,60.0,13.333333333333334,0.0,0.0
2.6154463E7,COLEGIO ALICERCE,PE,GOIANA,Privada,Urbana,25.0,De 1 a 30 alunos,18.0,72.0,0.0,De 60% a 80%,Médio Alto,Até 50%,27.3,97.8,2.2,0.0,,487.9944444444444,16.666666666666664,72.22222222222221,11.11111111111111,0.0,0.0
2.6172879E7,CENTRO DE ATIVIDADES NUNES MACHADO,PE,GOIANA,Privada,Urbana,33.0,De 31 a 60 alunos,31.0,93.93939393939394,0.0,80% ou mais,Médio Alto,Maior que 50%,54.5,97.8,2.2,0.0,484.13666666666666,480.1483870967743,35.483870967741936,54.83870967741935,9.67741935483871,0.0,0.0
2.652578E7,ESCOLA DE REFERENCIA EM ENSINO MEDIO GOVERNADOR MIGUEL ARRAES DE ALENCAR,PE,GRANITO,Estadual,Urbana,78.0,De 61 a 90 alunos,55.0,70.51282051282051,0.0,80% ou mais,Médio Baixo,Até 50%,49.4,89.1,10.9,0.0,525.6933333333333,478.16363636363644,34.54545454545455,49.09090909090909,16.363636363636363,0.0,0.0
2.605655E7,ESCOLA AARAO LINS DE ANDRADE,PE,GRAVATA,Estadual,Urbana,106.0,Mais que 90 alunos,53.0,50.0,0.0,De 40% a 60%,Médio,Até 50%,49.7,77.3,7.8,14.9,480.2633333333334,444.16415094339624,56.60377358490566,41.509433962264154,1.8867924528301887,0.0,0.0
2.6056577E7,ESCOLA DE REFERENCIA EM ENSINO MEDIO PROFESSOR ANTONIO FARIAS,PE,GRAVATA,Estadual,Urbana,166.0,Mais que 90 alunos,138.0,83.13253012048193,0.0,80% ou mais,Médio Baixo,Até 50%,48.1,91.0,9.0,0.0,540.15,466.1521739130435,42.7536231884058,52.17391304347826,5.072463768115942,0.0,0.0
2.6179865E7,ESCOLA DE REFERENCIA EM ENSINO MEDIO DE GRAVATA,PE,GRAVATA,Estadual,Urbana,162.0,Mais que 90 alunos,153.0,94.44444444444444,0.0,80% ou mais,Médio,Maior que 50%,58.3,98.8,1.2,0.0,594.7733333333333,500.5281045751633,25.49019607843137,48.36601307189542,25.49019607843137,0.6535947712418301,0.0
2.6057506E7,INSTITUTO NOSSA SENHORA DE LOURDES,PE,GRAVATA,Privada,Urbana,33.0,De 31 a 60 alunos,33.0,100.0,0.0,De 60% a 80%,Médio Alto,Maior que 50%,69.4,100.0,0.0,0.0,519.1833333333333,507.92424242424244,24.242424242424242,54.54545454545454,15.151515151515152,6.0606060606060606,0.0
2.6172232E7,ESCOLA BATISTA BETANIA DE GRAVATA,PE,GRAVATA,Privada,Urbana,33.0,De 31 a 60 alunos,31.0,93.93939393939394,0.0,80% ou mais,Alto,Maior que 50%,62.3,96.3,3.7,0.0,546.3966666666668,540.9322580645161,9.67741935483871,41.935483870967744,45.16129032258064,3.225806451612903,0.0
2.607678E7,ESCOLA DE REFERENCIA EM ENSINO MEDIO FRANCISCO PEREIRA DA COSTA,PE,IATI,Estadual,Urbana,170.0,Mais que 90 alunos,86.0,50.588235294117645,0.0,De 60% a 80%,Baixo,Maior que 50%,61.5,74.1,14.9,11.0,547.4233333333334,473.9313953488372,40.69767441860465,45.348837209302324,12.790697674418606,1.1627906976744187,0.0
2.6105888E7,ESCOLA NOVA CRUZ,PE,IGARASSU,Estadual,Rural,31.0,De 31 a 60 alunos,22.0,70.96774193548387,0.0,De 60% a 80%,Médio,Até 50%,40.4,85.4,6.9,7.7,,442.64090909090913,54.54545454545454,40.909090909090914,4.545454545454546,0.0,0.0
2.6105195E7,ESCOLA BRASILINO JOSE DE CARVALHO,PE,IGARASSU,Estadual,Urbana,184.0,Mais que 90 alunos,99.0,53.80434782608695,0.0,De 60% a 80%,Médio,Maior que 50%,63.9,92.7,6.7,0.6,538.3,466.8828282828282,37.37373737373738,53.535353535353536,9.090909090909092,0.0,0.0
2.610525E7,ESCOLA DE REFERENCIA EM ENSINO MEDIO EURICO PFISTERER,PE,IGARASSU,Estadual,Urbana,159.0,Mais que 90 alunos,94.0,59.11949685534591,0.0,De 60% a 80%,Médio Baixo,Maior que 50%,58.6,88.3,7.5,4.2,507.5366666666667,451.48723404255315,47.87234042553192,47.87234042553192,4.25531914893617,0.0,0.0
2.6105519E7,ESCOLA SANTOS COSME E DAMIAO,PE,IGARASSU,Estadual,Urbana,197.0,Mais que 90 alunos,105.0,53.299492385786806,0.0,De 40% a 60%,Médio,Maior que 50%,69.5,82.7,10.5,6.8,505.88666666666666,441.7438095238095,60.0,37.142857142857146,2.857142857142857,0.0,0.0
2.610581E7,NUCLEO EDUCACIONAL MACHADO DE ASSIS,PE,IGARASSU,Privada,Urbana,46.0,De 31 a 60 alunos,44.0,95.65217391304348,0.0,De 60% a 80%,Alto,Maior que 50%,55.6,83.3,16.7,0.0,589.6933333333333,556.5863636363637,2.272727272727273,40.909090909090914,50.0,6.8181818181818175,0.0
2.6147505E7,ESCOLA DE APLICACAO DA AMEC,PE,IGARASSU,Privada,Urbana,43.0,De 31 a 60 alunos,38.0,88.37209302325581,0.0,De 40% a 60%,Médio Alto,Maior que 50%,52.8,96.6,1.4,2.0,526.4466666666667,501.3052631578947,21.052631578947366,52.63157894736842,26.31578947368421,0.0,0.0
2.61742E7,EDUCANDARIO SANTOS DUMONT,PE,IGARASSU,Privada,Urbana,17.0,De 1 a 30 alunos,15.0,88.23529411764706,0.0,80% ou mais,Médio,Até 50%,0.0,100.0,0.0,0.0,,472.22666666666663,46.666666666666664,40.0,13.333333333333334,0.0,0.0
2.610606E7,ESCOLA DE REFERENCIA EM ENSINO MEDIO ALBERTO AUGUSTO DE MORAIS PRADINES,PE,ILHA DE ITAMARACA,Estadual,Urbana,66.0,De 61 a 90 alunos,46.0,69.6969696969697,0.0,80% ou mais,Médio,Maior que 50%,75.0,81.4,18.6,0.0,488.2366666666667,457.8130434782609,56.52173913043478,39.130434782608695,4.3478260869565215,0.0,0.0
2.6131684E7,ESCOLA DE REFERENCIA EM ENSINO MEDIO FREI OTTO,PE,IPOJUCA,Estadual,Urbana,146.0,Mais que 90 alunos,101.0,69.17808219178082,0.0,80% ou mais,Médio,Maior que 50%,76.8,93.5,4.8,1.7,534.13,460.42871287128713,51.48514851485149,40.5940594059406,7.920792079207921,0.0,0.0
2.6178028E7,ESCOLA DE REFERENCIA EM ENSINO MEDIO DE IPOJUCA,PE,IPOJUCA,Estadual,Urbana,110.0,Mais que 90 alunos,85.0,77.27272727272727,0.0,80% ou mais,Médio,Maior que 50%,74.2,82.9,17.1,0.0,532.48,468.77882352941174,37.64705882352941,52.94117647058824,9.411764705882353,0.0,0.0
2.6163888E7,COLEGIO JOSE BENJAMIN DE SOUZA LEAO,PE,IPOJUCA,Privada,Urbana,17.0,De 1 a 30 alunos,12.0,70.58823529411765,0.0,De 40% a 60%,Médio Alto,Até 50%,23.1,93.5,4.3,2.2,,470.3416666666667,50.0,33.33333333333333,16.666666666666664,0.0,0.0
2.6004518E7,ESCOLA DE REFERENCIA EM ENSINO MEDIO ARAO PEIXOTO DE ALENCAR,PE,IPUBI,Estadual,Urbana,53.0,De 31 a 60 alunos,43.0,81.13207547169812,0.0,80% ou mais,Médio Baixo,Até 50%,49.5,94.8,5.2,0.0,522.0766666666666,488.85348837209307,27.906976744186046,55.81395348837209,16.27906976744186,0.0,0.0
2.6047365E7,ESCOLA FREI JOAO PEREIRA DE SOUZA,PE,ITAIBA,Estadual,Urbana,27.0,De 1 a 30 alunos,20.0,74.07407407407408,0.0,80% ou mais,Médio Baixo,Até 50%,28.8,90.6,5.9,3.5,,455.515,40.0,55.00000000000001,5.0,0.0,0.0
