CARACTERÍSTICAS ESCOLA CÓDIGO DA ENTIDADE,NOME DA ENTIDADE,SIGLA DA UF,MUNICÍPIO,DEPENDÊNCIA ADMINISTRATIVA,LOCALIZAÇÃO,NÚMERO DE ALUNOS NO CENSO,PORTE DA ESCOLA,NÚMERO DE PARTICIPANTES NO ENEM,TAXA DE PARTICPAÇÃO,NÚMERO DE PARTICIPANTES COM NECESSIDADES ESPECIAIS,INDICADORES INDICADOR DE PERMANENCIA NA ESCOLA,INDICADOR NÍVEL SOCIOECONÔMICO,FAIXA - INDICADOR DE FORMAÇÃO DOCENTE,INDICADOR DE FORMAÇÃO DOCENTE,TAXA DE APROVAÇÃO,TAXA DE REPROVAÇÃO,TAXA DE ABANDONO,DESEMPENHO  CIÊNCIAS HUMANAS E SUAS TECNOLOGIAS MÉDIA DOS 30 MELHORES ALUNOS DA ESCOLA,MÉDIA,Percentual alunos NÍVEL 1,Percentual alunos NÍVEL 2,Percentual alunos NÍVEL 3,Percentual alunos NÍVEL 4,Percentual alunos NÍVEL 5
3.1167509E7,EE LOURDES DE CARVALHO,MG,UBERLANDIA,Estadual,Urbana,76.0,De 61 a 90 alunos,47.0,61.8421052631579,0.0,De 60% a 80%,Médio Alto,Maior que 50%,91.3,68.5,12.4,19.1,595.7733333333333,554.6914893617021,8.51063829787234,31.914893617021278,57.446808510638306,2.127659574468085,0.0
3.1167541E7,EE PROFESSOR INACIO CASTILHO,MG,UBERLANDIA,Estadual,Urbana,118.0,Mais que 90 alunos,73.0,61.86440677966102,2.0,De 60% a 80%,Médio Alto,Maior que 50%,82.6,58.4,25.4,16.2,595.59,542.7493150684932,8.21917808219178,43.83561643835616,45.20547945205479,2.73972602739726,0.0
3.1167568E7,EE BUENO BRANDAO,MG,UBERLANDIA,Estadual,Urbana,132.0,Mais que 90 alunos,102.0,77.27272727272727,3.0,De 40% a 60%,Médio Alto,Maior que 50%,80.7,61.6,37.8,0.6,618.8700000000001,542.9843137254902,10.784313725490197,44.11764705882353,40.19607843137255,4.901960784313726,0.0
3.1167584E7,EE FREI EGIDIO PARISI,MG,UBERLANDIA,Estadual,Urbana,211.0,Mais que 90 alunos,164.0,77.72511848341233,1.0,80% ou mais,Médio Alto,Maior que 50%,73.6,76.4,17.6,6.0,655.7866666666666,561.1932926829268,3.6585365853658534,43.292682926829265,44.51219512195122,8.536585365853659,0.0
3.1167592E7,EE SERGIO DE FREITAS PACHECO,MG,UBERLANDIA,Estadual,Urbana,71.0,De 61 a 90 alunos,50.0,70.4225352112676,0.0,80% ou mais,Médio Alto,Maior que 50%,83.3,75.1,19.2,5.7,569.9599999999999,528.8240000000001,12.0,46.0,40.0,2.0,0.0
3.1167606E7,EE JERONIMO ARANTES,MG,UBERLANDIA,Estadual,Urbana,66.0,De 61 a 90 alunos,33.0,50.0,0.0,De 60% a 80%,Médio Alto,Maior que 50%,87.0,65.3,15.8,18.9,540.0,525.6909090909091,24.242424242424242,30.303030303030305,45.45454545454545,0.0,0.0
3.1167614E7,EE SEGISMUNDO PEREIRA,MG,UBERLANDIA,Estadual,Urbana,288.0,Mais que 90 alunos,252.0,87.5,0.0,De 60% a 80%,Alto,Maior que 50%,88.2,82.1,10.6,7.3,650.34,575.8015873015875,1.984126984126984,27.380952380952383,65.87301587301587,4.761904761904762,0.0
3.1167622E7,EE JOAO REZENDE,MG,UBERLANDIA,Estadual,Urbana,153.0,Mais que 90 alunos,96.0,62.745098039215684,0.0,De 60% a 80%,Médio Alto,Maior que 50%,88.5,67.0,19.1,13.9,628.2866666666667,564.1135416666667,3.125,31.25,59.375,6.25,0.0
3.1167649E7,EE DA CIDADE INDUSTRIAL,MG,UBERLANDIA,Estadual,Urbana,53.0,De 31 a 60 alunos,41.0,77.35849056603774,0.0,De 40% a 60%,Médio Alto,Maior que 50%,56.3,79.8,2.6,17.6,559.73,536.170731707317,0.0,53.65853658536586,43.90243902439025,2.4390243902439024,0.0
3.1167665E7,EE DO BAIRRO JARDIM DAS PALMEIRAS,MG,UBERLANDIA,Estadual,Urbana,145.0,Mais que 90 alunos,83.0,57.24137931034483,0.0,De 60% a 80%,Médio Alto,Maior que 50%,86.2,66.2,16.5,17.3,609.52,541.3722891566265,14.457831325301203,32.53012048192771,50.602409638554214,2.4096385542168677,0.0
3.116769E7,EE DE UBERLANDIA,MG,UBERLANDIA,Estadual,Urbana,246.0,Mais que 90 alunos,199.0,80.89430894308943,0.0,De 60% a 80%,Alto,Maior que 50%,87.7,71.9,22.5,5.6,649.9366666666666,565.064824120603,5.025125628140704,29.64824120603015,59.798994974874375,5.527638190954774,0.0
3.1167746E7,EE NEUZA REZENDE,MG,UBERLANDIA,Estadual,Urbana,147.0,Mais que 90 alunos,86.0,58.50340136054422,0.0,80% ou mais,Médio Alto,Maior que 50%,79.5,73.0,13.1,13.9,616.9300000000001,558.039534883721,4.651162790697675,38.372093023255815,52.32558139534884,4.651162790697675,0.0
3.1167771E7,EE ANTONIO THOMAZ FERREIRA DE REZENDE,MG,UBERLANDIA,Estadual,Urbana,156.0,Mais que 90 alunos,124.0,79.48717948717949,1.0,De 60% a 80%,Médio Alto,Maior que 50%,78.8,70.3,15.2,14.5,615.658064516129,551.6629032258064,4.032258064516129,41.935483870967744,53.2258064516129,0.8064516129032258,0.0
3.1167797E7,EE DO PARQUE SAO JORGE,MG,UBERLANDIA,Estadual,Urbana,219.0,Mais que 90 alunos,130.0,59.3607305936073,0.0,De 60% a 80%,Médio Alto,Maior que 50%,89.7,69.2,8.5,22.3,604.6200000000001,528.14,11.538461538461538,44.61538461538462,43.07692307692308,0.7692307692307693,0.0
3.1167843E7,EE PROFESSOR EDERLINDO LANNES BERNARDES,MG,UBERLANDIA,Estadual,Urbana,96.0,Mais que 90 alunos,53.0,55.208333333333336,1.0,De 60% a 80%,Médio Alto,Maior que 50%,84.0,68.5,9.5,22.0,602.6633333333334,560.9018867924528,7.547169811320755,30.18867924528302,58.490566037735846,3.7735849056603774,0.0
3.1166553E7,INSTITUTO FEDERAL DO TRIANGULO MINEIRO - CAMPUS UBERLANDIA,MG,UBERLANDIA,Federal,Rural,73.0,De 61 a 90 alunos,72.0,98.63013698630137,0.0,80% ou mais,Médio Alto,Maior que 50%,81.2,94.8,2.9,2.3,644.3366666666667,606.4833333333333,0.0,9.722222222222223,77.77777777777779,12.5,0.0
3.1170321E7,SESI ESC GUIOMAR DE FREITAS COSTA,MG,UBERLANDIA,Privada,Urbana,31.0,De 31 a 60 alunos,30.0,96.7741935483871,0.0,De 60% a 80%,Alto,Maior que 50%,54.5,86.3,12.8,0.9,633.9699999999999,633.97,0.0,6.666666666666667,60.0,33.33333333333333,0.0
3.1170402E7,COL MARISTA CHAMPAGNAT,MG,UBERLANDIA,Privada,Urbana,55.0,De 31 a 60 alunos,53.0,96.36363636363636,0.0,80% ou mais,Muito Alto,Maior que 50%,54.5,96.5,3.5,0.0,664.0066666666667,628.4433962264151,0.0,5.660377358490567,62.264150943396224,30.18867924528302,1.8867924528301887
3.1170534E7,CENTRO EDUCACIONAL PIRLIMPIMPIM-SAO PASCHOALL,MG,UBERLANDIA,Privada,Urbana,65.0,De 61 a 90 alunos,64.0,98.46153846153847,0.0,80% ou mais,Muito Alto,Maior que 50%,82.6,92.5,7.5,0.0,669.5533333333333,628.4515625,0.0,7.8125,56.25,35.9375,0.0
3.1170607E7,INSTITUTO TERESA VALSE,MG,UBERLANDIA,Privada,Urbana,67.0,De 61 a 90 alunos,62.0,92.53731343283582,1.0,80% ou mais,Muito Alto,Maior que 50%,88.9,95.6,3.9,0.5,665.3433333333335,623.2935483870968,0.0,6.451612903225806,67.74193548387096,22.58064516129032,3.225806451612903
3.1220094E7,COL NACIONAL,MG,UBERLANDIA,Privada,Urbana,454.0,Mais que 90 alunos,423.0,93.17180616740089,0.0,De 40% a 60%,Muito Alto,Maior que 50%,69.3,97.2,2.7,0.1,737.3333333333335,642.3503546099291,0.7092198581560284,5.200945626477541,47.75413711583924,44.91725768321513,1.4184397163120568
3.1230758E7,INSTITUTO EDUCACIONAL SHALOM,MG,UBERLANDIA,Privada,Urbana,14.0,De 1 a 30 alunos,11.0,78.57142857142857,0.0,De 60% a 80%,Muito Alto,Maior que 50%,61.5,83.6,15.1,1.3,,629.7727272727273,0.0,9.090909090909092,45.45454545454545,45.45454545454545,0.0
3.1275531E7,COLEGIO BATISTA MINEIRO,MG,UBERLANDIA,Privada,Urbana,27.0,De 1 a 30 alunos,25.0,92.5925925925926,0.0,80% ou mais,Muito Alto,Maior que 50%,76.2,95.9,4.1,0.0,,651.3560000000001,0.0,0.0,40.0,60.0,0.0
3.1278939E7,COL APOGEU,MG,UBERLANDIA,Privada,Urbana,15.0,De 1 a 30 alunos,10.0,66.66666666666666,0.0,Menos de 20%,Alto,Maior que 50%,73.5,48.8,39.5,11.7,,554.83,0.0,60.0,30.0,10.0,0.0
3.1309966E7,ESCOLA ATHENAS,MG,UBERLANDIA,Privada,Urbana,13.0,De 1 a 30 alunos,13.0,100.0,0.0,De 60% a 80%,Sem informação,Maior que 50%,92.9,92.2,6.5,1.3,,617.5307692307692,0.0,7.6923076923076925,69.23076923076923,23.076923076923077,0.0
